index,volts0,volts1,volts2,volts3,PSD_x,PSD_y,PSD_sum_x,PSD_sum_y,normX,normY,time
638,0.523016,-0.0560017,0.99003,-0.581018,-0.0390203,0.549192,-0.584887,0.475135,-0.0667143,1.15586,921575
639,0.522016,-0.0560017,0.98903,-0.581018,-0.0390203,0.548192,-0.584887,0.474135,-0.0667143,1.15619,923020
640,0.522016,-0.0560017,0.98903,-0.581018,-0.0390203,0.548192,-0.584887,0.474135,-0.0667143,1.15619,924460
641,0.522016,-0.0560017,0.98803,-0.580018,-0.0390203,0.548192,-0.583887,0.473135,-0.0668286,1.15864,925901
642,0.521016,-0.0560017,0.98903,-0.580018,-0.0390203,0.547192,-0.583887,0.474135,-0.0668286,1.15408,927341
643,0.520016,-0.0560017,0.98803,-0.580018,-0.0390203,0.546192,-0.583887,0.473135,-0.0668286,1.15441,928781
644,0.520016,-0.0560017,0.98803,-0.579018,-0.0390203,0.546192,-0.582887,0.473135,-0.0669432,1.15441,930221
645,0.519016,-0.0560017,0.98703,-0.579018,-0.0390203,0.545192,-0.582887,0.472135,-0.0669432,1.15474,931662
646,0.519016,-0.0570017,0.98703,-0.579018,-0.0400203,0.545192,-0.582887,0.472135,-0.0686589,1.15474,933107
647,0.518016,-0.0560017,0.98603,-0.578018,-0.0390203,0.544192,-0.581887,0.471135,-0.0670583,1.15507,934547
648,0.518016,-0.0560017,0.98703,-0.578018,-0.0390203,0.544192,-0.581887,0.472135,-0.0670583,1.15262,935988
649,0.517016,-0.0560017,0.98603,-0.578018,-0.0390203,0.543192,-0.581887,0.471135,-0.0670583,1.15294,937429
650,0.517016,-0.0560017,0.98603,-0.577018,-0.0390203,0.543192,-0.580887,0.471135,-0.0671737,1.15294,938869
651,0.517016,-0.0560017,0.98503,-0.577018,-0.0390203,0.543192,-0.580887,0.470135,-0.0671737,1.1554,940309
652,0.516016,-0.0560017,0.98503,-0.577018,-0.0390203,0.542192,-0.580887,0.470135,-0.0671737,1.15327,941767
653,0.516016,-0.0560017,0.98503,-0.577018,-0.0390203,0.542192,-0.580887,0.470135,-0.0671737,1.15327,943211
654,0.515016,-0.0560017,0.98503,-0.576018,-0.0390203,0.541192,-0.579887,0.470135,-0.0672895,1.15114,944651
655,0.515016,-0.0560017,0.98503,-0.576018,-0.0390203,0.541192,-0.579887,0.470135,-0.0672895,1.15114,946091
656,0.515016,-0.0560017,0.98403,-0.576018,-0.0390203,0.541192,-0.579887,0.469135,-0.0672895,1.15359,947530
657,0.514016,-0.0560017,0.98403,-0.575018,-0.0390203,0.540192,-0.578887,0.469135,-0.0674058,1.15146,948969
658,0.514016,-0.0560017,0.98403,-0.575018,-0.0390203,0.540192,-0.578887,0.469135,-0.0674058,1.15146,950410
659,0.513016,-0.0560017,0.98403,-0.575018,-0.0390203,0.539192,-0.578887,0.469135,-0.0674058,1.14933,951862
660,0.513016,-0.0560017,0.98303,-0.575018,-0.0390203,0.539192,-0.578887,0.468135,-0.0674058,1.15179,953308
661,0.513016,-0.0560017,0.98303,-0.574018,-0.0390203,0.539192,-0.577887,0.468135,-0.0675224,1.15179,954749
662,0.512016,-0.0560017,0.98303,-0.575018,-0.0390203,0.538192,-0.578887,0.468135,-0.0674058,1.14965,956190
663,0.512016,-0.0560017,0.98203,-0.574018,-0.0390203,0.538192,-0.577887,0.467135,-0.0675224,1.15211,957630
664,0.512016,-0.0560017,0.98303,-0.574018,-0.0390203,0.538192,-0.577887,0.468135,-0.0675224,1.14965,959070
665,0.512016,-0.0560017,0.98203,-0.574018,-0.0390203,0.538192,-0.577887,0.467135,-0.0675224,1.15211,960511
666,0.511016,-0.0560017,0.98203,-0.574018,-0.0390203,0.537192,-0.577887,0.467135,-0.0675224,1.14997,961951
667,0.511016,-0.0560017,0.98203,-0.574018,-0.0390203,0.537192,-0.577887,0.467135,-0.0675224,1.14997,963396
668,0.511016,-0.0560017,0.98203,-0.574018,-0.0390203,0.537192,-0.577887,0.467135,-0.0675224,1.14997,964836
669,0.511016,-0.0560017,0.98303,-0.574018,-0.0390203,0.537192,-0.577887,0.468135,-0.0675224,1.14751,966276
670,0.511016,-0.0560017,0.98203,-0.574018,-0.0390203,0.537192,-0.577887,0.467135,-0.0675224,1.14997,967717
671,0.510016,-0.0560017,0.98203,-0.574018,-0.0390203,0.536192,-0.577887,0.467135,-0.0675224,1.14783,969157
672,0.510016,-0.0560017,0.98203,-0.573018,-0.0390203,0.536192,-0.576887,0.467135,-0.0676395,1.14783,970598
673,0.510016,-0.0560017,0.98203,-0.574018,-0.0390203,0.536192,-0.577887,0.467135,-0.0675224,1.14783,972038
674,0.510016,-0.0560017,0.98203,-0.573018,-0.0390203,0.536192,-0.576887,0.467135,-0.0676395,1.14783,973508
675,0.510016,-0.0560017,0.98203,-0.573018,-0.0390203,0.536192,-0.576887,0.467135,-0.0676395,1.14783,974950
676,0.510016,-0.0560017,0.98103,-0.573018,-0.0390203,0.536192,-0.576887,0.466135,-0.0676395,1.15029,976392
677,0.510016,-0.0560017,0.98103,-0.574018,-0.0390203,0.536192,-0.577887,0.466135,-0.0675224,1.15029,977832
678,0.509016,-0.0560017,0.98103,-0.573018,-0.0390203,0.535192,-0.576887,0.466135,-0.0676395,1.14815,979273
679,0.509016,-0.0560017,0.98103,-0.573018,-0.0390203,0.535192,-0.576887,0.466135,-0.0676395,1.14815,980713
680,0.509016,-0.0560017,0.98103,-0.573018,-0.0390203,0.535192,-0.576887,0.466135,-0.0676395,1.14815,982153
681,0.509016,-0.0560017,0.98103,-0.573018,-0.0390203,0.535192,-0.576887,0.466135,-0.0676395,1.14815,983600
682,0.509016,-0.0570017,0.98103,-0.573018,-0.0400203,0.535192,-0.576887,0.466135,-0.069373,1.14815,985040
683,0.509016,-0.0560017,0.98103,-0.573018,-0.0390203,0.535192,-0.576887,0.466135,-0.0676395,1.14815,986481
684,0.509016,-0.0560017,0.98103,-0.573018,-0.0390203,0.535192,-0.576887,0.466135,-0.0676395,1.14815,987922
685,0.509016,-0.0560017,0.98103,-0.573018,-0.0390203,0.535192,-0.576887,0.466135,-0.0676395,1.14815,989363
686,0.509016,-0.0560017,0.98103,-0.573018,-0.0390203,0.535192,-0.576887,0.466135,-0.0676395,1.14815,990814
687,0.508016,-0.0560017,0.98103,-0.573018,-0.0390203,0.534192,-0.576887,0.466135,-0.0676395,1.146,992299
688,0.508016,-0.0560017,0.98103,-0.573018,-0.0390203,0.534192,-0.576887,0.466135,-0.0676395,1.146,993803
689,0.508016,-0.0560017,0.98003,-0.573018,-0.0390203,0.534192,-0.576887,0.465135,-0.0676395,1.14847,995312
690,0.508016,-0.0560017,0.98003,-0.573018,-0.0390203,0.534192,-0.576887,0.465135,-0.0676395,1.14847,996829
691,0.508016,-0.0560017,0.98003,-0.573018,-0.0390203,0.534192,-0.576887,0.465135,-0.0676395,1.14847,998316
692,0.508016,-0.0560017,0.98003,-0.573018,-0.0390203,0.534192,-0.576887,0.465135,-0.0676395,1.14847,999829
693,0.508016,-0.0560017,0.98003,-0.573018,-0.0390203,0.534192,-0.576887,0.465135,-0.0676395,1.14847,1.00134e+06
694,0.508016,-0.0570017,0.98003,-0.574018,-0.0400203,0.534192,-0.577887,0.465135,-0.0692529,1.14847,1.00292e+06
695,0.508016,-0.0560017,0.98003,-0.573018,-0.0390203,0.534192,-0.576887,0.465135,-0.0676395,1.14847,1.00443e+06
696,0.508016,-0.0560017,0.98003,-0.573018,-0.0390203,0.534192,-0.576887,0.465135,-0.0676395,1.14847,1.00593e+06
697,0.508016,-0.0560017,0.98003,-0.573018,-0.0390203,0.534192,-0.576887,0.465135,-0.0676395,1.14847,1.00742e+06
698,0.508016,-0.0570017,0.98003,-0.573018,-0.0400203,0.534192,-0.576887,0.465135,-0.069373,1.14847,1.00891e+06
699,0.508016,-0.0570017,0.98003,-0.573018,-0.0400203,0.534192,-0.576887,0.465135,-0.069373,1.14847,1.01043e+06
700,0.507016,-0.0560017,0.98003,-0.572017,-0.0390203,0.533192,-0.575887,0.465135,-0.0677569,1.14632,1.01194e+06
701,0.507016,-0.0560017,0.97903,-0.572017,-0.0390203,0.533192,-0.575887,0.464135,-0.0677569,1.14879,1.01346e+06
702,0.507016,-0.0570017,0.97903,-0.572017,-0.0400203,0.533192,-0.575887,0.464135,-0.0694935,1.14879,1.01495e+06
703,0.507016,-0.0560017,0.97903,-0.572017,-0.0390203,0.533192,-0.575887,0.464135,-0.0677569,1.14879,1.01646e+06
704,0.506015,-0.0560017,0.97903,-0.572017,-0.0390203,0.532191,-0.575887,0.464135,-0.0677569,1.14663,1.01796e+06
705,0.506015,-0.0560017,0.97903,-0.571017,-0.0390203,0.532191,-0.574886,0.464135,-0.0678748,1.14663,1.01954e+06
706,0.506015,-0.0560017,0.97803,-0.572017,-0.0390203,0.532191,-0.575887,0.463135,-0.0677569,1.14911,1.02108e+06
707,0.506015,-0.0560017,0.97803,-0.571017,-0.0390203,0.532191,-0.574886,0.463135,-0.0678748,1.14911,1.02258e+06
708,0.505015,-0.0560017,0.97703,-0.571017,-0.0390203,0.531191,-0.574886,0.462135,-0.0678748,1.14943,1.02406e+06
709,0.505015,-0.0560017,0.97703,-0.571017,-0.0390203,0.531191,-0.574886,0.462135,-0.0678748,1.14943,1.02555e+06
710,0.505015,-0.0560017,0.97703,-0.571017,-0.0390203,0.531191,-0.574886,0.462135,-0.0678748,1.14943,1.02703e+06
711,0.504015,-0.0560017,0.97703,-0.570017,-0.0390203,0.530191,-0.573886,0.462135,-0.0679931,1.14727,1.02849e+06
712,0.504015,-0.0560017,0.97703,-0.570017,-0.0390203,0.530191,-0.573886,0.462135,-0.0679931,1.14727,1.02998e+06
713,0.504015,-0.0560017,0.97703,-0.570017,-0.0390203,0.530191,-0.573886,0.462135,-0.0679931,1.14727,1.03145e+06
714,0.504015,-0.0560017,0.97703,-0.570017,-0.0390203,0.530191,-0.573886,0.462135,-0.0679931,1.14727,1.03291e+06
715,0.504015,-0.0560017,0.97703,-0.570017,-0.0390203,0.530191,-0.573886,0.462135,-0.0679931,1.14727,1.03436e+06
716,0.504015,-0.0560017,0.97603,-0.570017,-0.0390203,0.530191,-0.573886,0.461135,-0.0679931,1.14975,1.03582e+06
717,0.503015,-0.0560017,0.97603,-0.570017,-0.0390203,0.529191,-0.573886,0.461135,-0.0679931,1.14758,1.03728e+06
718,0.503015,-0.0560017,0.97603,-0.570017,-0.0390203,0.529191,-0.573886,0.461135,-0.0679931,1.14758,1.03874e+06
719,0.503015,-0.0560017,0.97603,-0.569017,-0.0390203,0.529191,-0.572886,0.461135,-0.0681118,1.14758,1.0402e+06
720,0.503015,-0.0560017,0.97503,-0.569017,-0.0390203,0.529191,-0.572886,0.460135,-0.0681118,1.15008,1.04166e+06
721,0.503015,-0.0560017,0.97603,-0.569017,-0.0390203,0.529191,-0.572886,0.461135,-0.0681118,1.14758,1.04313e+06
722,0.503015,-0.0560017,0.97503,-0.569017,-0.0390203,0.529191,-0.572886,0.460135,-0.0681118,1.15008,1.0446e+06
723,0.502015,-0.0560017,0.97503,-0.569017,-0.0390203,0.528191,-0.572886,0.460135,-0.0681118,1.14791,1.04606e+06
724,0.502015,-0.0560017,0.97503,-0.569017,-0.0390203,0.528191,-0.572886,0.460135,-0.0681118,1.14791,1.04754e+06
725,0.502015,-0.0560017,0.97503,-0.569017,-0.0390203,0.528191,-0.572886,0.460135,-0.0681118,1.14791,1.04902e+06
726,0.502015,-0.0560017,0.97503,-0.569017,-0.0390203,0.528191,-0.572886,0.460135,-0.0681118,1.14791,1.05052e+06
727,0.502015,-0.0560017,0.97503,-0.569017,-0.0390203,0.528191,-0.572886,0.460135,-0.0681118,1.14791,1.05204e+06
728,0.502015,-0.0560017,0.97503,-0.568017,-0.0390203,0.528191,-0.571886,0.460135,-0.0682309,1.14791,1.05355e+06
729,0.502015,-0.0560017,0.97503,-0.568017,-0.0390203,0.528191,-0.571886,0.460135,-0.0682309,1.14791,1.05505e+06
730,0.502015,-0.0560017,0.97503,-0.569017,-0.0390203,0.528191,-0.572886,0.460135,-0.0681118,1.14791,1.05653e+06
731,0.502015,-0.0560017,0.97503,-0.569017,-0.0390203,0.528191,-0.572886,0.460135,-0.0681118,1.14791,1.05804e+06
732,0.502015,-0.0560017,0.97503,-0.569017,-0.0390203,0.528191,-0.572886,0.460135,-0.0681118,1.14791,1.05954e+06
733,0.502015,-0.0560017,0.97503,-0.569017,-0.0390203,0.528191,-0.572886,0.460135,-0.0681118,1.14791,1.06112e+06
734,0.503015,-0.0560017,0.97503,-0.570017,-0.0390203,0.529191,-0.573886,0.460135,-0.0679931,1.15008,1.06267e+06
735,0.503015,-0.0560017,0.97603,-0.570017,-0.0390203,0.529191,-0.573886,0.461135,-0.0679931,1.14758,1.06416e+06
736,0.503015,-0.0560017,0.97603,-0.570017,-0.0390203,0.529191,-0.573886,0.461135,-0.0679931,1.14758,1.06565e+06
737,0.503015,-0.0560017,0.97603,-0.570017,-0.0390203,0.529191,-0.573886,0.461135,-0.0679931,1.14758,1.06807e+06
738,0.504015,-0.0570017,0.97603,-0.571017,-0.0400203,0.530191,-0.574886,0.461135,-0.0696143,1.14975,1.06958e+06
739,0.504015,-0.0560017,0.97603,-0.571017,-0.0390203,0.530191,-0.574886,0.461135,-0.0678748,1.14975,1.07108e+06
740,0.504015,-0.0560017,0.97603,-0.571017,-0.0390203,0.530191,-0.574886,0.461135,-0.0678748,1.14975,1.07356e+06
741,0.504015,-0.0570017,0.97603,-0.572017,-0.0400203,0.530191,-0.575887,0.461135,-0.0694935,1.14975,1.07508e+06
742,0.505015,-0.0570017,0.97703,-0.572017,-0.0400203,0.531191,-0.575887,0.462135,-0.0694935,1.14943,1.07767e+06
743,0.505015,-0.0560017,0.97703,-0.572017,-0.0390203,0.531191,-0.575887,0.462135,-0.0677569,1.14943,1.07918e+06
744,0.505015,-0.0570017,0.97703,-0.572017,-0.0400203,0.531191,-0.575887,0.462135,-0.0694935,1.14943,1.08084e+06
745,0.505015,-0.0570017,0.97703,-0.573018,-0.0400203,0.531191,-0.576887,0.462135,-0.069373,1.14943,1.08265e+06
746,0.505015,-0.0570017,0.97803,-0.573018,-0.0400203,0.531191,-0.576887,0.463135,-0.069373,1.14695,1.08414e+06
747,0.506015,-0.0570017,0.97803,-0.573018,-0.0400203,0.532191,-0.576887,0.463135,-0.069373,1.14911,1.08559e+06
748,0.506015,-0.0570017,0.97803,-0.573018,-0.0400203,0.532191,-0.576887,0.463135,-0.069373,1.14911,1.08706e+06
749,0.506015,-0.0570017,0.97803,-0.574018,-0.0400203,0.532191,-0.577887,0.463135,-0.0692529,1.14911,1.0885e+06
750,0.506015,-0.0570017,0.97903,-0.574018,-0.0400203,0.532191,-0.577887,0.464135,-0.0692529,1.14663,1.08994e+06
751,0.507016,-0.0570017,0.97903,-0.574018,-0.0400203,0.533192,-0.577887,0.464135,-0.0692529,1.14879,1.09139e+06
752,0.507016,-0.0570017,0.97903,-0.574018,-0.0400203,0.533192,-0.577887,0.464135,-0.0692529,1.14879,1.09284e+06
753,0.507016,-0.0570017,0.97903,-0.575018,-0.0400203,0.533192,-0.578887,0.464135,-0.0691333,1.14879,1.09428e+06
754,0.507016,-0.0570017,0.98003,-0.575018,-0.0400203,0.533192,-0.578887,0.465135,-0.0691333,1.14632,1.09572e+06
755,0.508016,-0.0570017,0.98003,-0.575018,-0.0400203,0.534192,-0.578887,0.465135,-0.0691333,1.14847,1.09716e+06
756,0.508016,-0.0570017,0.98003,-0.575018,-0.0400203,0.534192,-0.578887,0.465135,-0.0691333,1.14847,1.0986e+06
757,0.508016,-0.0570017,0.98003,-0.575018,-0.0400203,0.534192,-0.578887,0.465135,-0.0691333,1.14847,1.10004e+06
758,0.508016,-0.0570017,0.98003,-0.576018,-0.0400203,0.534192,-0.579887,0.465135,-0.0690141,1.14847,1.10148e+06
759,0.508016,-0.0570017,0.98103,-0.576018,-0.0400203,0.534192,-0.579887,0.466135,-0.0690141,1.146,1.10296e+06
760,0.508016,-0.0570017,0.98103,-0.577018,-0.0400203,0.534192,-0.580887,0.466135,-0.0688953,1.146,1.10442e+06
761,0.509016,-0.0570017,0.98103,-0.577018,-0.0400203,0.535192,-0.580887,0.466135,-0.0688953,1.14815,1.10585e+06
762,0.509016,-0.0570017,0.98103,-0.577018,-0.0400203,0.535192,-0.580887,0.466135,-0.0688953,1.14815,1.10728e+06
763,0.509016,-0.0570017,0.98103,-0.577018,-0.0400203,0.535192,-0.580887,0.466135,-0.0688953,1.14815,1.10872e+06
764,0.509016,-0.0570017,0.98203,-0.577018,-0.0400203,0.535192,-0.580887,0.467135,-0.0688953,1.14569,1.11015e+06
765,0.509016,-0.0570017,0.98203,-0.577018,-0.0400203,0.535192,-0.580887,0.467135,-0.0688953,1.14569,1.11159e+06
766,0.509016,-0.0570017,0.98203,-0.577018,-0.0400203,0.535192,-0.580887,0.467135,-0.0688953,1.14569,1.11303e+06
767,0.510016,-0.0570017,0.98203,-0.578018,-0.0400203,0.536192,-0.581887,0.467135,-0.0687769,1.14783,1.11446e+06
768,0.510016,-0.0570017,0.98203,-0.578018,-0.0400203,0.536192,-0.581887,0.467135,-0.0687769,1.14783,1.11589e+06
769,0.510016,-0.0570017,0.98303,-0.578018,-0.0400203,0.536192,-0.581887,0.468135,-0.0687769,1.14538,1.11733e+06
770,0.510016,-0.0570017,0.98203,-0.578018,-0.0400203,0.536192,-0.581887,0.467135,-0.0687769,1.14783,1.11876e+06
771,0.510016,-0.0570017,0.98303,-0.579018,-0.0400203,0.536192,-0.582887,0.468135,-0.0686589,1.14538,1.1202e+06
772,0.510016,-0.0570017,0.98303,-0.579018,-0.0400203,0.536192,-0.582887,0.468135,-0.0686589,1.14538,1.12163e+06
773,0.510016,-0.0570017,0.98303,-0.579018,-0.0400203,0.536192,-0.582887,0.468135,-0.0686589,1.14538,1.12307e+06
774,0.511016,-0.0570017,0.98303,-0.579018,-0.0400203,0.537192,-0.582887,0.468135,-0.0686589,1.14751,1.12451e+06
775,0.511016,-0.0570017,0.98303,-0.579018,-0.0400203,0.537192,-0.582887,0.468135,-0.0686589,1.14751,1.12594e+06
776,0.511016,-0.0570017,0.98303,-0.579018,-0.0400203,0.537192,-0.582887,0.468135,-0.0686589,1.14751,1.12737e+06
777,0.511016,-0.0570017,0.98303,-0.579018,-0.0400203,0.537192,-0.582887,0.468135,-0.0686589,1.14751,1.1288e+06
778,0.511016,-0.0570017,0.98303,-0.579018,-0.0400203,0.537192,-0.582887,0.468135,-0.0686589,1.14751,1.13024e+06
779,0.511016,-0.0570017,0.98303,-0.579018,-0.0400203,0.537192,-0.582887,0.468135,-0.0686589,1.14751,1.13167e+06
780,0.511016,-0.0570017,0.98303,-0.579018,-0.0400203,0.537192,-0.582887,0.468135,-0.0686589,1.14751,1.13311e+06
781,0.511016,-0.0570017,0.98403,-0.579018,-0.0400203,0.537192,-0.582887,0.469135,-0.0686589,1.14507,1.13454e+06
782,0.511016,-0.0570017,0.98303,-0.579018,-0.0400203,0.537192,-0.582887,0.468135,-0.0686589,1.14751,1.13598e+06
783,0.511016,-0.0570017,0.98303,-0.579018,-0.0400203,0.537192,-0.582887,0.468135,-0.0686589,1.14751,1.13741e+06
784,0.511016,-0.0570017,0.98303,-0.579018,-0.0400203,0.537192,-0.582887,0.468135,-0.0686589,1.14751,1.13884e+06
785,0.511016,-0.0570017,0.98303,-0.579018,-0.0400203,0.537192,-0.582887,0.468135,-0.0686589,1.14751,1.1403e+06
786,0.511016,-0.0570017,0.98303,-0.579018,-0.0400203,0.537192,-0.582887,0.468135,-0.0686589,1.14751,1.14175e+06
787,0.511016,-0.0570017,0.98303,-0.579018,-0.0400203,0.537192,-0.582887,0.468135,-0.0686589,1.14751,1.14319e+06
788,0.511016,-0.0570017,0.98203,-0.579018,-0.0400203,0.537192,-0.582887,0.467135,-0.0686589,1.14997,1.14463e+06
789,0.510016,-0.0570017,0.98303,-0.579018,-0.0400203,0.536192,-0.582887,0.468135,-0.0686589,1.14538,1.14606e+06
790,0.510016,-0.0570017,0.98303,-0.578018,-0.0400203,0.536192,-0.581887,0.468135,-0.0687769,1.14538,1.14749e+06
791,0.510016,-0.0570017,0.98203,-0.578018,-0.0400203,0.536192,-0.581887,0.467135,-0.0687769,1.14783,1.14893e+06
792,0.510016,-0.0570017,0.98203,-0.579018,-0.0400203,0.536192,-0.582887,0.467135,-0.0686589,1.14783,1.15036e+06
793,0.510016,-0.0570017,0.98203,-0.578018,-0.0400203,0.536192,-0.581887,0.467135,-0.0687769,1.14783,1.1518e+06
794,0.510016,-0.0570017,0.98203,-0.578018,-0.0400203,0.536192,-0.581887,0.467135,-0.0687769,1.14783,1.15326e+06
795,0.509016,-0.0570017,0.98203,-0.578018,-0.0400203,0.535192,-0.581887,0.467135,-0.0687769,1.14569,1.15471e+06
796,0.509016,-0.0570017,0.98203,-0.578018,-0.0400203,0.535192,-0.581887,0.467135,-0.0687769,1.14569,1.15615e+06
797,0.509016,-0.0570017,0.98203,-0.577018,-0.0400203,0.535192,-0.580887,0.467135,-0.0688953,1.14569,1.15759e+06
798,0.509016,-0.0570017,0.98103,-0.577018,-0.0400203,0.535192,-0.580887,0.466135,-0.0688953,1.14815,1.15903e+06
799,0.508016,-0.0570017,0.98103,-0.577018,-0.0400203,0.534192,-0.580887,0.466135,-0.0688953,1.146,1.16047e+06
800,0.508016,-0.0570017,0.98103,-0.577018,-0.0400203,0.534192,-0.580887,0.466135,-0.0688953,1.146,1.16191e+06
801,0.508016,-0.0570017,0.98103,-0.576018,-0.0400203,0.534192,-0.579887,0.466135,-0.0690141,1.146,1.16335e+06
802,0.508016,-0.0570017,0.98103,-0.576018,-0.0400203,0.534192,-0.579887,0.466135,-0.0690141,1.146,1.16479e+06
803,0.508016,-0.0560017,0.98003,-0.576018,-0.0390203,0.534192,-0.579887,0.465135,-0.0672895,1.14847,1.16623e+06
804,0.507016,-0.0570017,0.98003,-0.576018,-0.0400203,0.533192,-0.579887,0.465135,-0.0690141,1.14632,1.16767e+06
805,0.507016,-0.0570017,0.98003,-0.575018,-0.0400203,0.533192,-0.578887,0.465135,-0.0691333,1.14632,1.16911e+06
806,0.507016,-0.0560017,0.98003,-0.575018,-0.0390203,0.533192,-0.578887,0.465135,-0.0674058,1.14632,1.17055e+06
807,0.507016,-0.0560017,0.98003,-0.575018,-0.0390203,0.533192,-0.578887,0.465135,-0.0674058,1.14632,1.17199e+06
808,0.507016,-0.0570017,0.98003,-0.575018,-0.0400203,0.533192,-0.578887,0.465135,-0.0691333,1.14632,1.17344e+06
809,0.506015,-0.0560017,0.97803,-0.574018,-0.0390203,0.532191,-0.577887,0.463135,-0.0675224,1.14911,1.17962e+06
810,0.506015,-0.0560017,0.97903,-0.574018,-0.0390203,0.532191,-0.577887,0.464135,-0.0675224,1.14663,1.18109e+06
811,0.506015,-0.0560017,0.97903,-0.574018,-0.0390203,0.532191,-0.577887,0.464135,-0.0675224,1.14663,1.18254e+06
812,0.505015,-0.0560017,0.97903,-0.574018,-0.0390203,0.531191,-0.577887,0.464135,-0.0675224,1.14448,1.18398e+06
813,0.505015,-0.0560017,0.97903,-0.574018,-0.0390203,0.531191,-0.577887,0.464135,-0.0675224,1.14448,1.18542e+06
814,0.505015,-0.0570017,0.97803,-0.573018,-0.0400203,0.531191,-0.576887,0.463135,-0.069373,1.14695,1.18686e+06
815,0.505015,-0.0560017,0.97903,-0.573018,-0.0390203,0.531191,-0.576887,0.464135,-0.0676395,1.14448,1.1883e+06
816,0.505015,-0.0560017,0.97803,-0.573018,-0.0390203,0.531191,-0.576887,0.463135,-0.0676395,1.14695,1.18974e+06
817,0.505015,-0.0560017,0.97803,-0.573018,-0.0390203,0.531191,-0.576887,0.463135,-0.0676395,1.14695,1.19118e+06
818,0.504015,-0.0560017,0.97703,-0.573018,-0.0390203,0.530191,-0.576887,0.462135,-0.0676395,1.14727,1.19263e+06
819,0.504015,-0.0560017,0.97803,-0.573018,-0.0390203,0.530191,-0.576887,0.463135,-0.0676395,1.14479,1.19407e+06
820,0.504015,-0.0560017,0.97703,-0.572017,-0.0390203,0.530191,-0.575887,0.462135,-0.0677569,1.14727,1.19551e+06
821,0.504015,-0.0560017,0.97703,-0.572017,-0.0390203,0.530191,-0.575887,0.462135,-0.0677569,1.14727,1.19695e+06
822,0.504015,-0.0560017,0.97703,-0.572017,-0.0390203,0.530191,-0.575887,0.462135,-0.0677569,1.14727,1.19845e+06
823,0.504015,-0.0560017,0.97803,-0.572017,-0.0390203,0.530191,-0.575887,0.463135,-0.0677569,1.14479,1.20009e+06
824,0.504015,-0.0560017,0.97703,-0.572017,-0.0390203,0.530191,-0.575887,0.462135,-0.0677569,1.14727,1.20156e+06
825,0.504015,-0.0560017,0.97803,-0.572017,-0.0390203,0.530191,-0.575887,0.463135,-0.0677569,1.14479,1.203e+06
826,0.504015,-0.0560017,0.97703,-0.572017,-0.0390203,0.530191,-0.575887,0.462135,-0.0677569,1.14727,1.20443e+06
827,0.504015,-0.0560017,0.97703,-0.572017,-0.0390203,0.530191,-0.575887,0.462135,-0.0677569,1.14727,1.20586e+06
828,0.504015,-0.0560017,0.97703,-0.572017,-0.0390203,0.530191,-0.575887,0.462135,-0.0677569,1.14727,1.2073e+06
829,0.504015,-0.0560017,0.97703,-0.572017,-0.0390203,0.530191,-0.575887,0.462135,-0.0677569,1.14727,1.20873e+06
830,0.504015,-0.0560017,0.97703,-0.572017,-0.0390203,0.530191,-0.575887,0.462135,-0.0677569,1.14727,1.21016e+06
831,0.504015,-0.0560017,0.97703,-0.572017,-0.0390203,0.530191,-0.575887,0.462135,-0.0677569,1.14727,1.2116e+06
832,0.504015,-0.0570017,0.97803,-0.573018,-0.0400203,0.530191,-0.576887,0.463135,-0.069373,1.14479,1.21305e+06
833,0.504015,-0.0560017,0.97703,-0.572017,-0.0390203,0.530191,-0.575887,0.462135,-0.0677569,1.14727,1.21449e+06
834,0.504015,-0.0560017,0.97703,-0.572017,-0.0390203,0.530191,-0.575887,0.462135,-0.0677569,1.14727,1.21593e+06
835,0.504015,-0.0560017,0.97703,-0.572017,-0.0390203,0.530191,-0.575887,0.462135,-0.0677569,1.14727,1.21737e+06
836,0.504015,-0.0560017,0.97703,-0.572017,-0.0390203,0.530191,-0.575887,0.462135,-0.0677569,1.14727,1.21882e+06
837,0.504015,-0.0560017,0.97703,-0.572017,-0.0390203,0.530191,-0.575887,0.462135,-0.0677569,1.14727,1.22026e+06
838,0.504015,-0.0560017,0.97803,-0.572017,-0.0390203,0.530191,-0.575887,0.463135,-0.0677569,1.14479,1.22169e+06
839,0.504015,-0.0560017,0.97703,-0.572017,-0.0390203,0.530191,-0.575887,0.462135,-0.0677569,1.14727,1.22313e+06
840,0.504015,-0.0560017,0.97703,-0.572017,-0.0390203,0.530191,-0.575887,0.462135,-0.0677569,1.14727,1.22456e+06
841,0.503015,-0.0560017,0.97703,-0.572017,-0.0390203,0.529191,-0.575887,0.462135,-0.0677569,1.1451,1.226e+06
842,0.504015,-0.0560017,0.97703,-0.572017,-0.0390203,0.530191,-0.575887,0.462135,-0.0677569,1.14727,1.22743e+06
843,0.503015,-0.0560017,0.97703,-0.572017,-0.0390203,0.529191,-0.575887,0.462135,-0.0677569,1.1451,1.22886e+06
844,0.503015,-0.0560017,0.97703,-0.571017,-0.0390203,0.529191,-0.574886,0.462135,-0.0678748,1.1451,1.2303e+06
845,0.503015,-0.0560017,0.97603,-0.571017,-0.0390203,0.529191,-0.574886,0.461135,-0.0678748,1.14758,1.23173e+06
846,0.503015,-0.0560017,0.97703,-0.571017,-0.0390203,0.529191,-0.574886,0.462135,-0.0678748,1.1451,1.23317e+06
